geneIDs	disper	pval	padj	TEtreated	TEcontrol	log2FC_TE(control vs treated)	
FBgn0261019	nan	nan	nan	5.393159308869067	5.438899284229453	0.012184060355695081
FBgn0038592	nan	nan	nan	0.015802029151358726	0.055287284729385995	1.8068378918156407
FBgn0038593	0.009052927512841927	0.8776739570455105	0.9278839549703782	0.012022890073520327	0.01042489669819443	-0.2057506462483678
FBgn0026250	0.008446782456563395	0.5918623565294086	0.7217056160681143	0.00974682990153231	0.009718722640998531	-0.004166358337758247
FBgn0038595	nan	nan	nan	0.03773356308960955	0.021924521511035844	-0.7833029797062707
FBgn0038596	nan	nan	nan	1.0	1.0	0.0
FBgn0038597	0.004474327667959839	0.006785028301977802	0.02879705624152026	0.09026126588823291	0.08217473094441291	-0.13541218441700886
FBgn0038598	nan	nan	nan	0.0011243624888450697	0.013435039770750556	3.5788214587286733
FBgn0010877	0.008087417035438804	0.12446711017073686	0.24763929667131873	0.008128787771568393	0.011085877091293501	0.44761079023857686
FBgn0024432	0.012692898672592143	0.011477883554771529	0.04323931245821608	0.012955743258023646	0.007776102402902397	-0.736472660939806
FBgn0038601	0.0059155085025384795	0.1086186835135029	0.22464546326859547	0.05244901019238758	0.03309134022737792	-0.6644618235887583
FBgn0038602	nan	nan	nan	0.8565639264938503	1.0	0.22336717432930417
FBgn0038603	nan	nan	nan	0.015934366356588306	0.14802003363797273	3.2155788939348695
FBgn0286852	nan	nan	nan	1.0	0.7501145320403889	-0.41481720302347946
FBgn0038606	nan	nan	nan	4.7360942807659	14.468968314025288	1.611192350647606
FBgn0038607	nan	nan	nan	1.0	1.0913851201062121	0.12616027932042873
FBgn0038608	0.03258837965881183	0.0791598818556628	0.17901578101575794	0.04354413961859161	0.029137639966868915	-0.5795945374309905
FBgn0038609	0.00387835428742179	0.050202432853454604	0.12789951335722335	0.02787477417809276	0.018802641266221623	-0.5680247813216708
FBgn0004618	nan	nan	nan	0.07732339091201038	0.06583288741612796	-0.2320964309279261
FBgn0038610	0.15583187034420776	0.0911094056542715	0.19799110631869846	0.1330269532332372	0.2384585732357538	0.8420200657330401
FBgn0038611	0.4236652726597927	0.8671749916353312	0.9194675663321659	0.6365597667260985	0.5648178261224399	-0.17251035342874455
FBgn0038612	0.031826174974611314	4.947814792322092e-07	1.8390194782551615e-05	0.10615334798161012	0.37429090917502866	1.8180101350321451
FBgn0038613	nan	nan	nan	0.011099962254243513	0.3349726413334036	4.915416593460469
FBgn0028670	0.0035190959154735245	0.01709455257835857	0.05770948775104143	0.02504971408161366	0.028362663097972706	0.17919886352334835
FBgn0264751	0.0038595764840826307	0.6232060899246454	0.7465859455573798	0.0311425926734947	0.024809561737800877	-0.32799280604570935
FBgn0038617	0.624094087615682	0.0020629695247147417	0.011646503484587704	0.003132323285067836	0.07003252687093779	4.482720117808171
FBgn0264816	0.0011073692511267058	0.30434523314687933	0.4633997182045772	0.007754596008061432	0.006501503739544392	-0.2542781838274335
FBgn0038619	0.0018496194314681694	0.28990764101106403	0.4478621740353065	0.0608662215598953	0.2319289074208426	1.92996893306993
FBgn0051122	0.002053771574041272	0.7634468675536049	0.8477116459693123	0.0012600840968237234	0.0013276109687207602	0.07531243307923852
FBgn0038621	nan	nan	nan	0.006574178735260819	0.025965083145437256	1.9816902599474044
FBgn0004652	0.12020997933662836	0.31940832264165064	0.47962690217258935	0.015944425347175287	0.07092219772290674	2.153185140501136
FBgn0038626	nan	nan	nan	1.0	1.0	0.0
FBgn0262823	nan	nan	nan	1.4061112033890593	1.0	-0.49171069557246216
FBgn0262846	nan	nan	nan	1.0	1.0	0.0
FBgn0023083	0.013266932633728667	0.10906060814236518	0.22531934775335968	0.022005312142308282	0.013218678861211497	-0.7352738421864249
FBgn0038627	0.051531937864718755	0.33883674270199227	0.5004891332296986	0.04681965560809678	0.029432048070045073	-0.6697263847251076
FBgn0263974	0.016977178644076395	0.04045775678542629	0.10938308892509205	0.04374066898050077	0.06100102251569095	0.479858140238008
FBgn0038629	0.04468889577816542	0.07097608532302613	0.16549369745127263	1.2963744266002009	0.24568811594883344	-2.3995824855484384
FBgn0038630	nan	nan	nan	0.1286491129411649	1.0	2.9584865854238456
FBgn0038631	0.5522761909724992	0.3841136591994546	0.5446323105157161	0.08105656549514319	0.14372968146280865	0.8263570696278499
FBgn0038632	nan	nan	nan	0.02436964250706109	0.14431450834440238	2.566059352752023
FBgn0051224	0.04004816681418888	0.43567187491254844	0.5905678695638048	0.002153916144882161	0.0017827479938787832	-0.272859304197528
FBgn0027841	0.01242286074435195	0.02909402990943244	0.08522745866563353	0.09870745512509059	0.080900119063451	-0.28701722599382284
FBgn0261065	0.005206984799852231	0.13652266043279737	0.2645222060652559	0.04232055100417346	0.040628783349972206	-0.058856248179954385
FBgn0044871	0.006087625948098582	0.15962382835571676	0.2946780681816379	0.01564582890774284	0.03305953094682868	1.0792881617957528
FBgn0051231	nan	nan	nan	0.024035281969023187	0.33647421888614676	3.8072703341959997
FBgn0051229	0.0082670069193148	0.10037304395284496	0.21216239132825448	0.1364293979311903	0.09670358200731505	-0.4965133162850246
FBgn0038638	0.10624776268694724	0.2201326898861533	0.3693310023832937	0.025632264591026636	0.037990026186891256	0.5676597612000087
FBgn0051230	nan	nan	nan	0.3963163138146391	1.0	1.3352757398068995
FBgn0286828	0.002938343355055662	0.9046151374042304	0.9454134815744658	0.01749670377783534	0.015384915893629596	-0.18556660008413228
FBgn0038640	0.005656791169859881	0.0835853562342933	0.18605361832406586	0.024116586480377976	0.018807340203936488	-0.3587298865667119
FBgn0284234	nan	nan	nan	1.0	1.0	0.0
FBgn0038641	nan	nan	nan	0.6690893718089761	0.7654530113953277	0.19411489037310486
FBgn0038642	nan	nan	nan	0.6586443348734318	0.2736240232935745	-1.2673047266549282
FBgn0038643	nan	nan	nan	1.0	1.0	0.0
FBgn0085311	nan	nan	nan	1.0	1.0	0.0
FBgn0270928	nan	nan	nan	0.5896503528760078	1.0947976666592232	0.8927326320285021
FBgn0000303	nan	nan	nan	0.39078618177099556	0.7654530113953277	0.9699343638093194
FBgn0085312	nan	nan	nan	0.7496818469444634	1.0	0.4156496262353546
FBgn0038645	nan	nan	nan	1.0	1.1669652289855423	0.2227615749977352
FBgn0038646	nan	nan	nan	0.8638740171903918	1.0	0.211107162159604
FBgn0038647	nan	nan	nan	0.00982752055644122	0.19192743277233937	4.287589648471783
FBgn0024329	0.00583418704351182	0.8485777456759771	0.9057928529736291	0.007986484504444035	0.006482917939423967	-0.30091728506372384
FBgn0038649	0.003988616846736895	0.0003404083939068103	0.00299623238153849	0.012206054775774907	0.006073434421993453	-1.007012498353773
FBgn0260399	0.003301608610469664	0.2774279240201666	0.4348494475038436	0.00548509133580813	0.006847627018947617	0.32008847813876606
FBgn0038651	0.005620039582186835	1.3859514302883014e-07	6.545625633511115e-06	0.021830778459185407	0.031761114159614065	0.5408979461816807
FBgn0038652	nan	nan	nan	0.002174827911224611	0.001284880749174899	-0.759266780638038
FBgn0038653	nan	nan	nan	0.0014285594375571112	0.0300926030167455	4.396775937177853
FBgn0051226	nan	nan	nan	0.6546751904866688	1.0	0.6111487871691743
FBgn0038654	nan	nan	nan	0.06479639005346577	0.031067994107600135	-1.060484342250596
FBgn0038655	nan	nan	nan	0.005634517326895586	0.06700580358397236	3.571922123014163
FBgn0003248	nan	nan	nan	0.17206525876440376	0.13235453441374057	-0.37854821425028895
FBgn0038656	nan	nan	nan	1.0	0.7426924927482724	-0.4291630994902042
FBgn0085313	nan	nan	nan	6.057417645015219	1.0	-2.598702885324858
FBgn0038658	nan	nan	nan	3.5004742339367665	3.3760131227615133	-0.05222987547592539
FBgn0038659	0.0020236654877215307	0.12483893027657567	0.24803137419269666	0.009164997792718992	0.006726754578055684	-0.4462239101155552
FBgn0038660	nan	nan	nan	0.0722356674371539	0.09357227327268085	0.3733697379109495
FBgn0261113	0.018728782655064283	0.12462804509503189	0.24780385661374457	0.028477339445653616	0.020283913569241373	-0.48947833369632576
FBgn0038662	0.0032635119940344058	0.9566264606878716	0.9757303989735824	0.004089709479065636	0.010370490440649232	1.3424138565104622
FBgn0261262	nan	nan	nan	0.02437894831142773	0.29339724296859987	3.5891475184915747
FBgn0263983	nan	nan	nan	1.0	1.0	0.0
FBgn0038665	nan	nan	nan	0.08288849948345973	0.08292562852076756	0.0006460954749387682
FBgn0038666	0.0014736676696061272	0.07092260811740658	0.16547139271146322	0.05086138495327545	0.038211202261339935	-0.4125750963204684
FBgn0022338	0.010657970392141771	0.00039658255054741964	0.0033606566473025133	0.008811123833454884	0.004452620168172321	-0.9846714948924999
FBgn0261792	0.010404259858683942	0.23097038903127465	0.38105613023133106	0.05705527295229117	0.0468261242990272	-0.2850465900141632
FBgn0026239	0.003457487943848912	0.013150906786940197	0.04779138826541482	0.003826504877397144	0.007044260123136137	0.8804209459274821
FBgn0038672	0.0027612611432005986	0.02142766848523736	0.06817230205263919	0.04995630259722818	0.03156627984806324	-0.6622824570374846
FBgn0038673	0.01339671527243637	0.004218864287532043	0.02003493552864679	0.12853983351791712	0.08420069378712984	-0.6103114831352938
FBgn0038674	nan	nan	nan	0.0056390208168771005	0.013910588124240956	1.3026668428232213
FBgn0260779	0.0022438666815574704	0.0930862141417439	0.20091839232546238	0.02646401655706928	0.018646465461093848	-0.5051298565290301
FBgn0027785	0.0010563153734609318	0.6945439175813652	0.798199255043761	0.015633137519363686	0.01360595584148108	-0.20036903963184294
FBgn0015781	0.007234947207697425	0.11004937674789017	0.22643209663556027	0.02354318998267334	0.014678911017928578	-0.681564868311594
FBgn0027784	0.003263584598305706	5.095752466655057e-06	0.00011454763329235379	0.05111145615419807	0.011186429918439407	-2.1918970116303225
FBgn0038675	0.0044462954905124105	0.006533225667277542	0.027997407711141432	0.016755152939231507	0.010278140456361717	-0.7050255827671226
FBgn0038676	0.039742514376126116	0.004293989176674562	0.02032740904065108	0.07672023044633824	7.993887858789798	6.703146470197211
FBgn0004876	0.010557954583109498	0.11448449944760208	0.2330034214834905	0.0028980130810235096	0.0038867280832184125	0.4234920728530458
FBgn0038678	0.0033036189368749183	0.6668000002667451	0.7789535400657729	0.021579883055031113	0.020664808847238952	-0.06251102802706487
FBgn0016120	0.026031027837781787	0.805765949881263	0.8782942438601223	0.030317713204676133	0.027287776810709354	-0.15190607827263847
FBgn0038679	0.0360477595518302	0.0007986586854425992	0.005646261214974609	0.049016502841787185	0.0861220194213138	0.8131145921872784
FBgn0038680	0.06878342791391025	0.6251769811097417	0.748020521780389	0.05090378787452639	0.04604795836027948	-0.144635822130752
FBgn0038681	0.05313768295101996	0.02121871395753716	0.06773388792227424	0.06332216353011512	0.14738087003954933	1.218766821486216
FBgn0261285	0.0015282019850149935	0.18192124937689014	0.3223659996038922	0.005968515927910947	0.004487886797571368	-0.4113359639386083
FBgn0038682	0.009957368291663413	0.08795199297586698	0.19291369069903863	0.09812685054415246	0.11705295335630377	0.25444147386064486
FBgn0038683	0.0011229381798186792	0.2751880847939201	0.43233147952139617	0.004565913757718235	0.004462114060810955	-0.03317621747911481
FBgn0002962	0.007160631103231028	0.00645459476012078	0.02775549682645293	0.008757549723192802	0.006262444798547368	-0.48380129284735496
FBgn0259704	0.007801171898879983	0.18748858129982837	0.32943231181818666	0.11567659706630914	0.0913523824423144	-0.3405827578242211
FBgn0259705	0.015896350714206708	0.8839425128123077	0.9317395207531287	0.027726915107137824	0.023399018676431124	-0.24483908487340855
FBgn0010768	0.01787874412458523	0.7810662677283723	0.8604909080124166	0.013471766290800742	0.01270942972081897	-0.08403971848743019
FBgn0038685	nan	nan	nan	0.855693672741928	1.0	0.22483367198816165
FBgn0038686	0.005062134074994099	0.07757780357701838	0.17663112564194428	0.031259406790185136	0.022737097695172966	-0.4592422891732717
FBgn0051475	nan	nan	nan	0.015616000472205847	0.14600018704721532	3.2248733106549543
FBgn0025680	0.02971272719711572	5.2346254685531335e-05	0.0006993161569020805	0.14165689593237707	0.12520278099694754	-0.17813422689527147
FBgn0267975	0.005701012321061046	0.0024369201726488487	0.013210394697651666	0.018870643767042256	0.014415290580886102	-0.38854372222103795
FBgn0038690	nan	nan	nan	0.19325493249292441	1.3531480157509777	2.807742516916932
FBgn0038691	nan	nan	nan	1.0	1.0	0.0
FBgn0038692	0.012398874529323079	0.004998933991693155	0.022969398047510532	0.034394158478720786	0.021766049997949	-0.660083940018775
FBgn0038693	nan	nan	nan	0.003651804090031424	0.022223558531083834	2.6054085701100895
FBgn0038694	nan	nan	nan	1.0	1.0	0.0
FBgn0038695	nan	nan	nan	1.0753329811605414	0.6099250647383788	-0.8180795558134089
FBgn0265063	nan	nan	nan	0.8459003079433185	1.0	0.2414404477485079
FBgn0000463	0.003926505523790852	0.3116741858177553	0.4720157112852789	0.006305970722446629	0.004903841065508842	-0.36280625010294987
FBgn0262839	nan	nan	nan	1.0	1.0	0.0
FBgn0086613	0.01753713727412856	0.7521385559986566	0.840375200632257	0.009933199789324285	0.0067589475311424846	-0.5554599142128307
FBgn0038697	nan	nan	nan	0.855693672741928	1.0	0.22483367198816165
FBgn0051404	nan	nan	nan	0.5299795767014349	0.6099250647383788	0.20269523932644473
FBgn0051245	nan	nan	nan	0.6598421600250896	1.0	0.5998071343292752
FBgn0038700	nan	nan	nan	0.8565639264938503	0.7426924927482724	-0.20579592516090003
FBgn0038701	nan	nan	nan	0.6591598121023063	1.0	0.601299808446494
FBgn0038702	nan	nan	nan	1.0	1.0947976666592232	0.13066426500480668
FBgn0051244	nan	nan	nan	0.3257776673524484	0.04185162451030556	-2.9605321793573642
FBgn0038704	0.0012139491842257809	0.028674578881707546	0.08451453275700957	0.025869961495507136	0.016206714925096836	-0.6746862181991418
FBgn0038705	nan	nan	nan	0.14441363866237145	0.3887849598761138	1.4287654102882297
FBgn0051221	nan	nan	nan	0.19593249366440496	0.6001466144453391	1.614958315268072
FBgn0038706	nan	nan	nan	0.44774185066583483	1.0	1.1592609208804372
FBgn0260003	0.004452281998656155	8.564515763254121e-11	1.5683508378173644e-08	0.01369014026761421	0.029999582650892913	1.1318052019717602
FBgn0038708	nan	nan	nan	0.06496265641726075	0.4287336924093307	2.722399264316886
FBgn0038709	nan	nan	nan	1.0	0.7654530113953277	-0.3856142766758253
FBgn0038714	nan	nan	nan	1.0	1.0947976666592232	0.13066426500480668
FBgn0038715	nan	nan	nan	0.732952546270824	1.0	0.44820829826894143
FBgn0038716	nan	nan	nan	1.0440149210145144	1.0	-0.06214233098808151
FBgn0038717	nan	nan	nan	0.17075484067984228	1.0913851201062121	2.6761618965661373
FBgn0038718	nan	nan	nan	1.289104474850037	1.0947976666592232	-0.23570492595631629
FBgn0038719	nan	nan	nan	0.5314781537137614	1.0	0.911917703557266
FBgn0038720	0.03409902317537639	3.4010677805174083e-06	8.237166740685388e-05	0.04775007472380192	0.10695418476697698	1.1634180356119508
FBgn0038721	0.010863555835099353	0.7103276345749534	0.8098921610309416	0.0025015107304078798	0.002190783469233359	-0.19135274136024094
FBgn0083974	nan	nan	nan	0.17834754740554645	0.3334767577906784	0.9028948375870209
FBgn0283536	0.026866477366004726	0.42744747471058187	0.58286880496314	0.011124032135882119	0.011385929895678331	0.03357230448819326
FBgn0038722	0.004169507800026573	0.003633348261873004	0.01804178488766039	0.0364632265789194	0.03907577384891179	0.0998322153032305
FBgn0038723	0.012513419976348803	0.3210771968487619	0.48174412348930945	0.04706125056004645	0.055521906657248606	0.2385174539724364
FBgn0051220	nan	nan	nan	0.18429084685076416	0.4287336924093307	1.2180973784486613
FBgn0051219	nan	nan	nan	0.010401106798813013	1.0947976666592232	6.717783398701803
FBgn0038725	nan	nan	nan	0.015171512180984467	0.1509913871693532	3.315029463141369
FBgn0003011	nan	nan	nan	0.7552754927193155	1.0	0.40492512000691294
FBgn0038727	nan	nan	nan	0.10805255428928394	0.28456679752220454	1.3970341650259679
FBgn0051216	0.008629517753294859	0.08809072975052501	0.19301169388763154	0.018598540770123215	0.010985672453813804	-0.7595662502634797
FBgn0085315	nan	nan	nan	1.0	1.0913851201062121	0.12616027932042873
FBgn0024963	nan	nan	nan	0.7496818469444634	0.4903506736936407	-0.6124646087030932
FBgn0038730	nan	nan	nan	1.0994401144948345	1.0	-0.13676902404349423
FBgn0038731	nan	nan	nan	1.0	1.0	0.0
FBgn0038732	nan	nan	nan	35.97301679589437	49.200438247853036	0.4517560133682217
FBgn0038733	nan	nan	nan	0.1498132720143294	0.23376496046101725	0.6418932590168982
FBgn0038734	nan	nan	nan	0.035940276409303105	0.016842599392360103	-1.0934866913106367
FBgn0014135	nan	nan	nan	0.005864604834986657	0.04240541064671346	2.854142548872499
FBgn0051459	nan	nan	nan	1.0	1.0	0.0
FBgn0038735	0.01748349724372262	0.058059091380522454	0.1424534830343015	0.017350091834552196	0.020774330399387295	0.25985867758060444
FBgn0261984	0.0024566998045296258	0.029001375763650028	0.08508883518307322	0.020125012258765677	0.010170523688511334	-0.9845956953721364
FBgn0038737	0.001745615053712625	0.004073271656547139	0.019603925382920464	0.02875251035768345	0.017188917962141965	-0.7422091916545739
FBgn0038738	0.0011780336249775246	0.04683640957170654	0.12171954415519996	0.031492588357808465	0.026406278174998316	-0.2541313610146023
FBgn0038739	0.019362182677976663	0.9739801524108285	0.9849351365154378	0.04948416512646119	0.040197701811560384	-0.2998539165516334
FBgn0038740	0.2480292380948002	0.18210555884522717	0.3226164548867309	0.002849088001365283	0.0011655984934610996	-1.2894292658444844
FBgn0038741	0.007241387936099269	0.0012855851641641047	0.008131569850500505	0.01028173271653485	0.0052275779669891925	-0.9758688342126538
FBgn0038742	0.009199542933052664	0.031294766787338	0.09057868505756889	0.029131208911964097	0.012621324065234422	-1.2067023058528985
FBgn0014006	0.01137269273769854	0.456085037817185	0.6102095703846799	0.011626832572664104	0.010513821096901922	-0.1451710343503514
FBgn0002940	nan	nan	nan	0.23082842975746923	0.5907007541629009	1.3556065308394303
FBgn0038744	0.011003707086358408	0.4938082049049317	0.642215832743154	0.007120516080317046	0.03915589915045088	2.4591759638228945
FBgn0038745	0.0008901526240915674	0.04544283898181156	0.11929539687952491	0.02680243470864855	0.022623770380322924	-0.24452467701461522
FBgn0038746	0.017835076593577154	0.049001102913193595	0.12565463014408362	0.016344395036138274	0.008254534781762723	-0.9855371653146765
FBgn0038747	0.01151283592541009	0.38637190863029436	0.5464844341095322	0.01754814280848502	0.015116483275011748	-0.21519580480180878
FBgn0260234	nan	nan	nan	1.0	1.0	0.0
FBgn0038749	nan	nan	nan	1.0	1.0	0.0
FBgn0038750	nan	nan	nan	0.7359258709147127	1.0	0.4423676425314522
FBgn0038751	nan	nan	nan	0.8459003079433185	1.0	0.2414404477485079
FBgn0038752	0.12571640137060264	0.15338407883647887	0.2865408469530438	0.08982040475285964	0.1366396019236328	0.6052605486453482
FBgn0038753	nan	nan	nan	0.5442318849614175	0.28456679752220454	-0.9354541404039534
FBgn0038755	0.0026436759543247935	0.7939837483011942	0.8698768877444251	0.003852608392345333	0.0009923608881661505	-1.9568987665909212
FBgn0021776	nan	nan	nan	0.07962424059223054	0.1321203643019986	0.7305732397598792
FBgn0267709	nan	nan	nan	0.8459003079433185	1.0	0.2414404477485079
FBgn0038756	nan	nan	nan	0.2493406202565247	0.3093757879784919	0.3112423621770173
FBgn0051213	nan	nan	nan	0.07048110306173673	0.07144534326400986	0.01960347768905013
FBgn0038760	0.007683700637232509	0.22258131783086232	0.3718603770080361	0.046078959089224894	0.031082899737970113	-0.5679870273656551
FBgn0038761	0.027521637660649426	9.66530721381309e-05	0.0011045224742969359	0.19553659492362316	0.4403173003052306	1.1711048946360332
FBgn0270925	nan	nan	nan	0.052209052839582715	0.07201380534568061	0.4639735177035078
FBgn0038763	0.0027529458871191795	0.5583345411434365	0.69357639558321	0.0032382216473338062	0.002729000540068577	-0.24682905739257066
FBgn0243511	0.01434517639848791	0.5314093545253991	0.6733875837597799	0.011154832850939605	0.010665169223157106	-0.06476203879323172
FBgn0038765	0.0029986425353659687	9.911074203561299e-07	3.1265691227032867e-05	0.015297597928629272	0.005656463209001509	-1.4353329620061217
FBgn0038766	0.02225279123145342	0.016598951349882318	0.05650943830864771	0.0259281190271762	0.014449003554878772	-0.843547544976663
FBgn0038767	0.010001285376536722	0.29454210670374914	0.4527891353668609	0.007856119010090626	0.005546797598950659	-0.5021617018944449
FBgn0038768	0.008389705998633392	0.007711105407825269	0.03168854920741769	0.015770634489558066	0.008183247134886783	-0.9464953770630267
FBgn0038769	0.002855296631964012	0.557144574650349	0.693010584189428	0.008216369032583552	0.005823135244826481	-0.4967048543941166
FBgn0040571	nan	nan	nan	0.3952715547116589	0.38087350411225696	-0.053532208199201126
FBgn0064119	nan	nan	nan	1.0	1.2843929999776695	0.36108670741937393
FBgn0260466	nan	nan	nan	1.0	1.0	0.0
FBgn0038771	0.0055045654191678405	0.8271266933964934	0.8919947161765114	0.054707370196777	0.03904757720754787	-0.4865021705403718
FBgn0038772	0.012578923091770193	0.00820645353955507	0.03329191096284506	0.019501966049096483	0.01976066623078643	0.019012014671439204
FBgn0003249	nan	nan	nan	1.0	1.0	0.0
FBgn0051206	nan	nan	nan	1.0440149210145144	1.0	-0.06214233098808151
FBgn0038773	nan	nan	nan	1.0	1.0947976666592232	0.13066426500480668
FBgn0045471	nan	nan	nan	5.996145256556338	1.0	-2.5840353329814296
FBgn0038774	0.04021538074369476	0.00035292399786068795	0.003070397886370852	0.10084951907906155	0.2160178484719612	1.0989463157830648
FBgn0083975	nan	nan	nan	1.0	1.0	0.0
FBgn0038775	nan	nan	nan	1.0	1.0	0.0
FBgn0262582	0.010752039691928112	0.8564439912210431	0.9119531252428863	0.007022877642207587	0.009348991522267277	0.412748449882816
FBgn0038783	nan	nan	nan	1.0	0.7501145320403889	-0.41481720302347946
FBgn0038784	nan	nan	nan	0.39942554736211383	0.04711538100474387	-3.083656595469207
FBgn0261550	0.0013946347679966568	0.7229167824768101	0.8196404715850031	0.004374505414360937	0.0030284942178431997	-0.5305192568001589
FBgn0038787	0.0034300402001461294	0.316620171045662	0.47658064238388737	0.004572537068382984	0.003797142668611968	-0.2680806597663672
FBgn0038788	0.008960292516600014	0.8554592263957456	0.9112112878174169	0.01873556510209973	0.01555238109998941	-0.2686440161890564
FBgn0038789	nan	nan	nan	1.0612723884588806	1.1669652289855423	0.13696658599878292
FBgn0038790	nan	nan	nan	0.245322926505893	1.1669652289855423	2.250007603495649
FBgn0262869	nan	nan	nan	0.4267661834118634	0.547248046587149	0.35874903691900106
FBgn0038795	nan	nan	nan	0.3985669916554252	0.2989391830892559	-0.41497022574028763
FBgn0038796	nan	nan	nan	1.0612723884588806	1.0	-0.08579498899895227
FBgn0038797	nan	nan	nan	0.8565639264938503	1.0913851201062121	0.3495274536497329
FBgn0287211	nan	nan	nan	1.0	1.0	0.0
FBgn0002869	nan	nan	nan	0.23156966796257988	0.7654530113953277	1.7248675231994737
FBgn0038798	nan	nan	nan	1.1382081430556175	1.1861827867654353	0.059561935393852045
FBgn0038799	nan	nan	nan	0.5472086079761209	14.765748516237474	4.75401975725408
FBgn0262146	nan	nan	nan	0.7344361992696907	0.6050089173721445	-0.2796807620268718
FBgn0053192	nan	nan	nan	0.22477222180478115	0.7654530113953277	1.7678500653071612
FBgn0016917	0.0044154539426313	0.49855693783404575	0.6467113837695259	0.00842534634880776	0.007747948544337445	-0.12092162101559634
FBgn0067783	0.005151592287582926	0.6806346306400515	0.787760876652614	0.01542283284151717	0.014236298687155454	-0.11549367453985582
FBgn0067782	nan	nan	nan	1.0	1.0	0.0
FBgn0043457	0.004216623846575486	0.2800581060666568	0.4376587273174704	0.02339960121987021	0.018190905754088563	-0.36326656449969974
FBgn0040575	0.005756248778459183	0.8451257092783734	0.9043730203467969	0.06781179986398586	0.06040148658813735	-0.16695227985684413
FBgn0038803	0.004538832077585587	0.0012145091828962284	0.0077803199190997294	0.006810632091784228	0.003790917084125741	-0.8452417984750129
FBgn0038804	0.004144614546973915	0.00036303961316574984	0.0031316133321628963	0.017263479474532835	0.023994101013374496	0.4749564899317251
FBgn0038805	0.0017174671117315	0.31389500651682767	0.47412447290653587	0.027368057446420815	0.02700231601100101	-0.019409883753041868
FBgn0038806	0.014275926056734193	0.7409338202235474	0.8326494719710213	0.024534643058056013	0.046158156296286994	0.9117653167730264
FBgn0023212	0.00597672604767851	0.00542070588216137	0.024280690780607236	0.008216369396684409	0.006263150427596921	-0.39161251486643245
FBgn0038808	0.0052602918140548394	0.27891586216357667	0.43670833692127436	0.07039126355978612	0.04731152356994059	-0.573204762779473
FBgn0054008	0.012295432859568191	0.001020323168642645	0.0068704810315416845	0.06896704565775982	0.035004355609018815	-0.9783727188807054
FBgn0038809	0.006137963439836035	0.9292954861365853	0.96011428511263	0.012752391928601316	0.010743551300877357	-0.24729691683658395
FBgn0014029	0.0017637212122457871	0.43889218107496	0.5937301793713152	0.02249350053935536	0.021744623960899784	-0.04884943738120118
FBgn0038810	0.003957300764756973	0.9605925508273213	0.9782018579680679	0.06471176918778887	0.07385656582810743	0.19069806155003377
FBgn0038811	0.0012279229756896486	0.001437898844848351	0.008805664377749933	0.037699629791888845	0.024993129759938577	-0.5930187824340996
FBgn0023097	0.011838535502361882	0.004916934780453186	0.02267588841009983	0.012271079429450493	0.009134683589007226	-0.4258354995600344
FBgn0038814	nan	nan	nan	0.5432308838280376	0.7426924927482724	0.45119949320961733
FBgn0038815	nan	nan	nan	0.00017881427504766982	0.0007248367185591047	2.0191941269267932
FBgn0001169	0.008577556247945843	0.05153943859715082	0.13033280733829852	0.0023191847430598543	0.002672134592660666	0.20437492904204468
FBgn0015279	0.0018551567258091632	1.1102230246251565e-16	1.1907934955550966e-13	0.004543190831754502	0.007365183100905706	0.697015486094001
FBgn0038816	0.0047955493733622	0.013902212140497583	0.049632814432171116	0.002207746819586153	0.0032175608068442368	0.5433926774304645
FBgn0051201	0.031504266640339264	0.3376047930480398	0.49887132932171635	0.020632566428387046	0.302109082747529	3.872074368189754
FBgn0028422	0.05087907824805549	0.00206804186462084	0.011665558466997194	0.025181922581231468	0.09729594137940899	1.9499911917448651
FBgn0038818	0.4094319308834551	0.11849127975072316	0.23902002374218953	2.939607373658639	0.5001699379049341	-2.555133221665719
FBgn0038819	nan	nan	nan	1.0	1.182770240212424	0.24216984924885415
FBgn0038820	nan	nan	nan	1.0	1.3791906666368927	0.4638219164579848
FBgn0024944	0.047819184887469265	0.0012780374491482283	0.008097472715784725	0.008851634694083716	0.01796030784134117	1.0207962605911813
FBgn0051205	nan	nan	nan	1.0	1.0	0.0
FBgn0004107	0.005836834253366799	0.01790897127078217	0.059733698934265896	0.012194807319022921	0.009800803862889227	-0.31529497419357977
FBgn0038821	nan	nan	nan	0.6015701936468214	0.4903506736936407	-0.29491922677539584
FBgn0259222	nan	nan	nan	0.047092012638652835	0.2367214973371975	2.3296364395810745
FBgn0051199	nan	nan	nan	1.0	0.7426924927482724	-0.4291630994902042
FBgn0051200	nan	nan	nan	0.5983780859238916	1.0947976666592232	0.8715350187372004
FBgn0265606	nan	nan	nan	1.0753329811605414	0.7501145320403889	-0.519600668311666
FBgn0038826	0.02898767797075936	7.88081080477232e-05	0.000948223197471644	0.008508907476217853	0.017370048568293304	1.0295559777130956
FBgn0051195	0.0027139366847177705	0.06720096510893625	0.1590119275253367	0.01030893156521174	0.007707068945326871	-0.4196406150591203
FBgn0046689	nan	nan	nan	0.8565639264938503	1.0	0.22336717432930417
FBgn0038827	0.01193507888714935	0.01867086136466045	0.06169930771385153	0.009544362813125415	0.01043285836236154	0.1284136863048948
FBgn0038828	0.013272061933610767	0.36865481907257747	0.5299368909816029	0.003668520557816927	0.0037008649269174303	0.012664111718169835
